Panel curve /home/ian/src/embedded-mcp/Logs/bench/panel-iv-2026-08-24_145423.json: Voc 7.711 V, Isc 0.1935 A, MPP 1.0981 W @ 6.249 V / 0.1757 A (140 points) -- CH1 follows this curve (alpha 0.4, tick 0.0 s)
DMM: Keysight Technologies,34461A,MY53222530,A.02.14-02.40-02.14-00.49-01-01
Resting V_bat: 0.0176 V
NOTE: resting V_bat 0.0176 V is below 2.5 V (protection latched / deeply discharged) -- proceeding; the charger is expected to recover it.
CH2 series ammeter: 0.000 V source, range 3.0 A, compliance +/-3.0 A | CH1 solar: curve follower from Voc 7.711 V, +0.2128/-0.01 A
CH1 on: 7.72377 V (set 7.7114 V; sag under load is panel behavior)
waiting 3.0 s for the board to boot from solar...
CH2 on: 0.0 V across the ammeter (0 near-zero = healthy loop; boot-loop transients are expected and bounded by compliance)
========================================================================
FIRST SAMPLE: i_chg = +0.3475 A (i2_raw +0.3475 A, --sign +1) -- if this is negative while the battery is charging, rerun with --sign -1
========================================================================
[1:00:58] #1830 V_bat=3.2702 V i_chg=+0.2461 A P_in=1.095 W Ah=0.2593 Wh=0.8108 eff=73.5% flags=-
[1:01:28] #1845 V_bat=3.2703 V i_chg=+0.2461 A P_in=1.095 W Ah=0.2614 Wh=0.8175 eff=73.5% flags=-
[1:01:58] #1860 V_bat=3.2704 V i_chg=+0.2460 A P_in=1.095 W Ah=0.2634 Wh=0.8242 eff=73.5% flags=-
[1:02:28] #1875 V_bat=3.2705 V i_chg=+0.2461 A P_in=1.095 W Ah=0.2655 Wh=0.8309 eff=73.5% flags=-
[1:02:58] #1890 V_bat=3.2706 V i_chg=+0.2461 A P_in=1.095 W Ah=0.2675 Wh=0.8376 eff=73.5% flags=-
[1:03:28] #1905 V_bat=3.2708 V i_chg=+0.2460 A P_in=1.095 W Ah=0.2696 Wh=0.8443 eff=73.5% flags=-
[1:03:58] #1920 V_bat=3.2709 V i_chg=+0.2460 A P_in=1.095 W Ah=0.2716 Wh=0.8511 eff=73.5% flags=-
[1:04:28] #1935 V_bat=3.2710 V i_chg=+0.2460 A P_in=1.095 W Ah=0.2737 Wh=0.8578 eff=73.5% flags=-
[1:04:58] #1950 V_bat=3.2711 V i_chg=+0.2460 A P_in=1.095 W Ah=0.2757 Wh=0.8645 eff=73.5% flags=-
[1:05:28] #1965 V_bat=3.2712 V i_chg=+0.2460 A P_in=1.095 W Ah=0.2778 Wh=0.8712 eff=73.5% flags=-
